	UTC Date	WP	Altitude	True Track	Magnetic Track	Wind Angle	Wind Speed	HeadWind Indic	CrossWind Indic	TailWindComp	CrossWindComp_ABS	True Heading	Magnetic Heading	WCA	EAS	TAS	GS	GcDistToNextWp	GcDistToDestinationThroughWP	Navi_TimeToNextWP	Flight Time	Latitude	Longitude
0			(ft)	(°)	(°)	(°)	(kt)	()	()	(kt)	(kt)	(°)	(°)	(°)	(kt)	(kt)	(kt)	(NM)	(NM)	()	()	(°)	(°)
591	2019-06-23 15:49:00.200		35786.0	71.0	67.0	332.0	32.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	54.2	194.7	0:55:18	9:49:00	52.2095	11.99819
592	2019-06-23 15:50:00.200		35797.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	53.3	193.7	0:54:18	9:50:00	52.21487	12.0232
593	2019-06-23 15:51:00.200		35807.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	52.3	192.8	0:53:18	9:51:00	52.22023	12.04821
594	2019-06-23 15:52:00.200		35818.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	58.0	51.3	191.8	0:52:18	9:52:00	52.22558	12.07323
595	2019-06-23 15:53:00.200		35828.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	50.3	190.8	0:51:18	9:53:00	52.23093	12.09827
596	2019-06-23 15:54:00.200		35838.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	49.4	189.8	0:50:18	9:54:00	52.23628	12.12331
597	2019-06-23 15:55:00.200		35849.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	48.4	188.9	0:49:18	9:55:00	52.24162	12.14835
598	2019-06-23 15:56:00.200		35859.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	47.4	187.9	0:48:18	9:56:00	52.24695	12.17341
599	2019-06-23 15:57:00.200		35869.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	46.4	186.9	0:47:18	9:57:00	52.25229	12.19848
600	2019-06-23 15:58:00.200		35879.0	71.0	67.0	332.0	33.0	0	0	5.0	32.0	40.0	36.0	-31.0	35.0	62.0	59.0	45.5	185.9	0:46:18	9:58:00	52.25761	12.22355
601	2019-06-23 15:59:00.200		35889.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	40.0	36.0	-31.0	35.0	62.0	59.0	44.5	185.0	0:45:18	9:59:00	52.26293	12.24863
602	2019-06-23 16:00:00.200		35899.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-31.0	35.0	62.0	59.0	43.5	184.0	0:44:18	10:00:00	52.26825	12.27371
603	2019-06-23 16:01:00.200		35909.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-31.0	35.0	62.0	59.0	42.5	183.0	0:43:18	10:01:00	52.27356	12.29881
604	2019-06-23 16:02:00.200		35919.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	41.6	182.0	0:42:18	10:02:00	52.27886	12.32391
605	2019-06-23 16:03:00.200		35929.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	40.6	181.1	0:41:18	10:03:00	52.28416	12.34903
606	2019-06-23 16:04:00.200		35938.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	39.6	180.1	0:40:18	10:04:00	52.28946	12.37415
607	2019-06-23 16:05:00.200		35948.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	38.6	179.1	0:39:18	10:05:00	52.29475	12.39929
608	2019-06-23 16:06:00.200		35958.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	37.7	178.1	0:38:18	10:06:00	52.30004	12.42443
609	2019-06-23 16:07:00.200		35967.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	62.0	59.0	36.7	177.2	0:37:18	10:07:00	52.30532	12.44959
610	2019-06-23 16:08:00.200		35977.0	71.0	68.0	332.0	33.0	0	0	5.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	35.7	176.2	0:36:18	10:08:00	52.3106	12.47477
611	2019-06-23 16:09:00.200		35986.0	71.0	68.0	332.0	33.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	34.7	175.2	0:35:18	10:09:00	52.31588	12.49995
612	2019-06-23 16:10:00.200		35996.0	71.0	68.0	332.0	33.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	33.8	174.2	0:34:18	10:10:00	52.32115	12.52515
613	2019-06-23 16:11:00.200		36005.0	71.0	68.0	332.0	33.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	32.8	173.3	0:33:18	10:11:00	52.32642	12.55037
614	2019-06-23 16:12:00.200		36014.0	71.0	68.0	332.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	31.8	172.3	0:32:18	10:12:00	52.33169	12.5756
615	2019-06-23 16:13:00.200		36024.0	71.0	68.0	332.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	30.8	171.3	0:31:18	10:13:00	52.33695	12.60084
616	2019-06-23 16:14:00.200		36033.0	71.0	68.0	332.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	29.9	170.3	0:30:18	10:14:00	52.3422	12.6261
617	2019-06-23 16:15:00.200		36042.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	28.9	169.3	0:29:18	10:15:00	52.34746	12.65137
618	2019-06-23 16:16:00.200		36051.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	27.9	168.4	0:28:18	10:16:00	52.35271	12.67665
619	2019-06-23 16:17:00.200		36060.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	26.9	167.4	0:27:18	10:17:00	52.35795	12.70196
620	2019-06-23 16:18:00.200		36069.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	25.9	166.4	0:26:18	10:18:00	52.3632	12.72727
621	2019-06-23 16:19:00.200		36078.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	25.0	165.4	0:25:18	10:19:00	52.36844	12.75261
622	2019-06-23 16:20:00.200		36087.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	24.0	164.5	0:24:18	10:20:00	52.37367	12.77795
623	2019-06-23 16:21:00.200		36096.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	23.0	163.5	0:23:18	10:21:00	52.3789	12.80332
624	2019-06-23 16:22:00.200		36104.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	22.0	162.5	0:22:18	10:22:00	52.38413	12.8287
625	2019-06-23 16:23:00.200		36113.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	21.0	161.5	0:21:18	10:23:00	52.38936	12.8541
626	2019-06-23 16:24:00.200		36122.0	71.0	68.0	331.0	34.0	0	0	6.0	33.0	39.0	36.0	-32.0	35.0	63.0	59.0	20.1	160.5	0:20:18	10:24:00	52.39458	12.87952
627	2019-06-23 16:25:00.200		36130.0	71.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	19.1	159.5	0:19:18	10:25:00	52.3998	12.90495
628	2019-06-23 16:26:00.200		36139.0	71.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	18.1	158.6	0:18:18	10:26:00	52.40502	12.9304
629	2019-06-23 16:27:00.200		36147.0	71.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	17.1	157.6	0:17:18	10:27:00	52.41023	12.95587
630	2019-06-23 16:28:00.200		36156.0	71.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	16.1	156.6	0:16:18	10:28:00	52.41544	12.98135
631	2019-06-23 16:29:00.200		36164.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	15.1	155.6	0:15:18	10:29:00	52.42064	13.00686
632	2019-06-23 16:30:00.200		36173.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	14.2	154.6	0:14:18	10:30:00	52.42585	13.03238
633	2019-06-23 16:31:00.200		36181.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-32.0	35.0	63.0	59.0	13.2	153.6	0:13:18	10:31:00	52.43105	13.05792
634	2019-06-23 16:32:00.200		36189.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	12.2	152.7	0:12:18	10:32:00	52.43625	13.08349
635	2019-06-23 16:33:00.200		36198.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	11.2	151.7	0:11:18	10:33:00	52.44144	13.10908
636	2019-06-23 16:34:00.200		36206.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	10.2	150.7	0:10:18	10:34:00	52.44663	13.13468
637	2019-06-23 16:35:00.200		36214.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	9.2	149.7	0:09:18	10:35:00	52.45182	13.16032
638	2019-06-23 16:36:00.200		36222.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	8.2	148.7	0:08:18	10:36:00	52.45701	13.18597
639	2019-06-23 16:37:00.200		36230.0	72.0	68.0	331.0	34.0	0	0	6.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	7.2	147.7	0:07:18	10:37:00	52.4622	13.21166
640	2019-06-23 16:38:00.200		36238.0	72.0	68.0	331.0	34.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	59.0	6.3	146.7	0:06:18	10:38:00	52.46738	13.23736
641	2019-06-23 16:39:00.200		36246.0	72.0	68.0	331.0	34.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	5.3	145.7	0:05:18	10:39:00	52.47257	13.2631
642	2019-06-23 16:40:00.200		36254.0	72.0	68.0	331.0	35.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	4.3	144.7	0:04:18	10:40:00	52.47774	13.28886
643	2019-06-23 16:41:00.200		36262.0	72.0	68.0	331.0	35.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	3.3	143.8	0:03:18	10:41:00	52.48292	13.31463
644	2019-06-23 16:42:00.200		36269.0	72.0	68.0	331.0	35.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	2.3	142.8	0:02:18	10:42:00	52.48809	13.34043
645	2019-06-23 16:43:00.200		36277.0	72.0	68.0	331.0	35.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	1.3	141.8	0:01:18	10:43:00	52.49326	13.36626
646	2019-06-23 16:44:00.200		36285.0	72.0	68.0	331.0	35.0	0	0	7.0	34.0	39.0	35.0	-33.0	35.0	63.0	60.0	0.3	140.8	0:00:18	10:44:00	52.49843	13.3921
647	2019-06-23 16:44:18.600	WP_2	36287.0	300.0	296.0	331.0	35.0	0	0	-30.0	18.0	316.0	313.0	16.0	35.0	63.0	30.0	140.5	140.5	4:15:24	10:44:19	52.50001	13.40004
648	2019-06-23 16:45:00.600		36293.0	300.0	296.0	331.0	35.0	0	0	-30.0	17.0	316.0	313.0	16.0	35.0	63.0	31.0	140.1	140.1	4:14:42	10:45:01	52.50299	13.39163
649	2019-06-23 16:46:00.600		36300.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	313.0	16.0	35.0	63.0	31.0	139.6	139.6	4:13:42	10:46:01	52.50725	13.37961
650	2019-06-23 16:47:00.600		36308.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	139.1	139.1	4:12:42	10:47:01	52.51152	13.36757
651	2019-06-23 16:48:00.600		36315.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	138.6	138.6	4:11:42	10:48:01	52.51578	13.35553
652	2019-06-23 16:49:00.600		36323.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	138.1	138.1	4:10:42	10:49:01	52.52005	13.34347
653	2019-06-23 16:50:00.600		36330.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	137.6	137.6	4:09:42	10:50:01	52.52432	13.3314
654	2019-06-23 16:51:00.600		36338.0	300.0	296.0	330.0	35.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	137.1	137.1	4:08:42	10:51:01	52.5286	13.31932
655	2019-06-23 16:52:00.600		36345.0	300.0	296.0	330.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	136.6	136.6	4:07:42	10:52:01	52.53287	13.30723
656	2019-06-23 16:53:00.600		36352.0	300.0	296.0	330.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	136.0	136.0	4:06:42	10:53:01	52.53715	13.29512
657	2019-06-23 16:54:00.600		36360.0	300.0	296.0	330.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	135.5	135.5	4:05:42	10:54:01	52.54143	13.283
658	2019-06-23 16:55:00.600		36367.0	300.0	296.0	330.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	135.0	135.0	4:04:42	10:55:01	52.54571	13.27088
659	2019-06-23 16:56:00.600		36374.0	300.0	296.0	330.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	134.5	134.5	4:03:42	10:56:01	52.54999	13.25874
660	2019-06-23 16:57:00.600		36381.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	316.0	312.0	16.0	35.0	63.0	31.0	134.0	134.0	4:02:42	10:57:01	52.55428	13.24659
661	2019-06-23 16:58:00.600		36388.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	316.0	312.0	15.0	35.0	63.0	31.0	133.5	133.5	4:01:42	10:58:01	52.55856	13.23443
662	2019-06-23 16:59:00.600		36395.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	316.0	312.0	15.0	35.0	63.0	31.0	133.0	133.0	4:00:42	10:59:01	52.56285	13.22226
663	2019-06-23 17:00:00.600		36403.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	132.5	132.5	3:59:42	11:00:01	52.56714	13.21009
664	2019-06-23 17:01:00.600		36409.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	131.9	131.9	3:58:42	11:01:01	52.57143	13.1979
665	2019-06-23 17:02:00.600		36416.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	131.4	131.4	3:57:42	11:02:01	52.57572	13.18571
666	2019-06-23 17:03:00.600		36423.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	130.9	130.9	3:56:42	11:03:01	52.58001	13.1735
667	2019-06-23 17:04:00.600		36430.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	130.4	130.4	3:55:42	11:04:01	52.5843	13.16129
668	2019-06-23 17:05:00.600		36437.0	300.0	296.0	329.0	34.0	0	0	-30.0	17.0	315.0	312.0	15.0	35.0	63.0	31.0	129.9	129.9	3:54:42	11:05:01	52.58859	13.14907
669	2019-06-23 17:06:00.600		36444.0	300.0	296.0	329.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	129.4	129.4	3:53:42	11:06:01	52.59289	13.13684
670	2019-06-23 17:07:00.600		36451.0	300.0	296.0	329.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	128.9	128.9	3:52:42	11:07:01	52.59718	13.1246
671	2019-06-23 17:08:00.600		36457.0	300.0	296.0	329.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	128.3	128.3	3:51:42	11:08:01	52.60148	13.11235
672	2019-06-23 17:09:00.600		36464.0	300.0	296.0	329.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	127.8	127.8	3:50:42	11:09:01	52.60578	13.10009
673	2019-06-23 17:10:00.600		36471.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	127.3	127.3	3:49:42	11:10:01	52.61008	13.08783
674	2019-06-23 17:11:00.600		36477.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	126.8	126.8	3:48:42	11:11:01	52.61437	13.07556
675	2019-06-23 17:12:00.600		36484.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	126.3	126.3	3:47:42	11:12:01	52.61867	13.06328
676	2019-06-23 17:13:00.600		36490.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	125.8	125.8	3:46:42	11:13:01	52.62297	13.05099
677	2019-06-23 17:14:00.600		36497.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	125.2	125.2	3:45:42	11:14:01	52.62728	13.03869
678	2019-06-23 17:15:00.600		36503.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	124.7	124.7	3:44:42	11:15:01	52.63158	13.02638
679	2019-06-23 17:16:00.600		36510.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	124.2	124.2	3:43:42	11:16:01	52.63588	13.01407
680	2019-06-23 17:17:00.600		36516.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	123.7	123.7	3:42:42	11:17:01	52.64018	13.00175
681	2019-06-23 17:18:00.600		36522.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	123.2	123.2	3:41:42	11:18:01	52.64449	12.98942
682	2019-06-23 17:19:00.600		36528.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	315.0	311.0	15.0	35.0	63.0	31.0	122.6	122.6	3:40:42	11:19:01	52.64879	12.97708
683	2019-06-23 17:20:00.600		36535.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	314.0	311.0	15.0	35.0	63.0	31.0	122.1	122.1	3:39:42	11:20:01	52.6531	12.96473
684	2019-06-23 17:21:00.600		36541.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	314.0	311.0	15.0	35.0	63.0	31.0	121.6	121.6	3:38:42	11:21:01	52.6574	12.95238
685	2019-06-23 17:22:00.600		36547.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	314.0	311.0	15.0	35.0	63.0	31.0	121.1	121.1	3:37:42	11:22:01	52.66171	12.94002
686	2019-06-23 17:23:00.600		36553.0	300.0	296.0	328.0	34.0	0	0	-30.0	16.0	314.0	311.0	14.0	35.0	63.0	31.0	120.6	120.6	3:36:42	11:23:01	52.66602	12.92765
687	2019-06-23 17:24:00.600		36559.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	311.0	14.0	35.0	63.0	31.0	120.1	120.1	3:35:42	11:24:01	52.67032	12.91527
688	2019-06-23 17:25:00.600		36565.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	311.0	14.0	35.0	63.0	31.0	119.5	119.5	3:34:42	11:25:01	52.67463	12.90289
689	2019-06-23 17:26:00.600		36571.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	311.0	14.0	35.0	63.0	31.0	119.0	119.0	3:33:42	11:26:01	52.67894	12.8905
690	2019-06-23 17:27:00.600		36577.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	311.0	14.0	35.0	63.0	31.0	118.5	118.5	3:32:42	11:27:01	52.68325	12.87811
691	2019-06-23 17:28:00.600		36583.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	310.0	14.0	35.0	63.0	31.0	118.0	118.0	3:31:42	11:28:01	52.68755	12.8657
692	2019-06-23 17:29:00.600		36589.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	310.0	14.0	35.0	63.0	31.0	117.5	117.5	3:30:42	11:29:01	52.69186	12.85329
693	2019-06-23 17:30:00.600		36595.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	310.0	14.0	35.0	63.0	31.0	116.9	116.9	3:29:42	11:30:01	52.69617	12.84088
694	2019-06-23 17:31:00.600		36601.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	310.0	14.0	35.0	63.0	31.0	116.4	116.4	3:28:42	11:31:01	52.70048	12.82846
695	2019-06-23 17:32:00.600		36607.0	300.0	296.0	327.0	34.0	0	0	-30.0	16.0	314.0	310.0	14.0	35.0	63.0	31.0	115.9	115.9	3:27:42	11:32:01	52.70478	12.81603
696	2019-06-23 17:33:00.600		36613.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	115.4	115.4	3:26:42	11:33:01	52.70909	12.8036
697	2019-06-23 17:34:00.600		36619.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	114.9	114.9	3:25:42	11:34:01	52.7134	12.79117
698	2019-06-23 17:35:00.600		36624.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	114.3	114.3	3:24:42	11:35:01	52.7177	12.77873
699	2019-06-23 17:36:00.600		36630.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	113.8	113.8	3:23:42	11:36:01	52.72201	12.76628
700	2019-06-23 17:37:00.600		36636.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	113.3	113.3	3:22:42	11:37:01	52.72631	12.75383
701	2019-06-23 17:38:00.600		36641.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	112.8	112.8	3:21:42	11:38:01	52.73062	12.74137
702	2019-06-23 17:39:00.600		36647.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	112.2	112.2	3:20:42	11:39:01	52.73492	12.72891
703	2019-06-23 17:40:00.600		36652.0	300.0	296.0	327.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	111.7	111.7	3:19:42	11:40:01	52.73923	12.71644
704	2019-06-23 17:41:00.600		36658.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	111.2	111.2	3:18:42	11:41:01	52.74353	12.70396
705	2019-06-23 17:42:00.600		36663.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	110.7	110.7	3:17:42	11:42:01	52.74784	12.69148
706	2019-06-23 17:43:00.600		36669.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	314.0	310.0	14.0	35.0	63.0	31.0	110.2	110.2	3:16:42	11:43:01	52.75215	12.67898
707	2019-06-23 17:44:00.600		36674.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	63.0	31.0	109.6	109.6	3:15:42	11:44:01	52.75645	12.66648
708	2019-06-23 17:45:00.600		36680.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	63.0	31.0	109.1	109.1	3:14:42	11:45:01	52.76076	12.65397
709	2019-06-23 17:46:00.600		36685.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	63.0	31.0	108.6	108.6	3:13:42	11:46:01	52.76507	12.64145
710	2019-06-23 17:47:00.600		36690.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	63.0	31.0	108.1	108.1	3:12:42	11:47:01	52.76938	12.62892
711	2019-06-23 17:48:00.600		36696.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	63.0	31.0	107.5	107.5	3:11:42	11:48:01	52.7737	12.61638
712	2019-06-23 17:49:00.600		36701.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	31.0	107.0	107.0	3:10:42	11:49:01	52.77801	12.60383
713	2019-06-23 17:50:00.600		36706.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	31.0	106.5	106.5	3:09:42	11:50:01	52.78232	12.59128
714	2019-06-23 17:51:00.600		36711.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	31.0	106.0	106.0	3:08:42	11:51:01	52.78663	12.57871
715	2019-06-23 17:52:00.600		36717.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	105.4	105.4	3:07:42	11:52:01	52.79095	12.56614
716	2019-06-23 17:53:00.600		36722.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	104.9	104.9	3:06:42	11:53:01	52.79526	12.55356
717	2019-06-23 17:54:00.600		36727.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	104.4	104.4	3:05:42	11:54:01	52.79958	12.54097
718	2019-06-23 17:55:00.600		36732.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	103.9	103.9	3:04:42	11:55:01	52.8039	12.52837
719	2019-06-23 17:56:00.600		36737.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	103.3	103.3	3:03:42	11:56:01	52.80821	12.51577
720	2019-06-23 17:57:00.600		36742.0	300.0	296.0	326.0	34.0	0	0	-30.0	15.0	313.0	310.0	14.0	35.0	64.0	32.0	102.8	102.8	3:02:42	11:57:01	52.81253	12.50316
